pubdate,source,title,link
2025-07-10-21-51-24 +0000,bbc,Canadian premier accuses US lawmakers of 'trying to trivialise' wildfires,https://www.bbc.com/news/articles/cvg9jrxvjpjo
2025-07-10-21-51-06 +0000,nyt,"Coal, the Last Survivor of Canada’s Parliament Hill Cat Colony, Dies",https://www.nytimes.com/2025/07/10/world/canada/canada-parliament-cat-colony-dead.html
2025-07-10-21-44-33 +0000,bbc,Nigeria win to book spot in Wafcon quarter-finals,https://www.bbc.com/sport/football/articles/cg75ylvjm8zo
2025-07-10-21-27-33 +0000,nyt,U.K. and France Sign First Nuclear Pact to Fend Off Threat to Europe,https://www.nytimes.com/2025/07/10/world/europe/starmer-macron-nuclear-agreement.html
2025-07-10-21-23-16 +0000,nyt,Friday Briefing: Israel Says Iran Has Some Uranium Left,https://www.nytimes.com/2025/07/10/briefing/iran-nuclear-program-ukraine-intelligence-killing-france-britain.html
2025-07-10-21-23-05 +0000,nyt,"U.K. Faces Rising Threat From Iranian Plots, Intelligence Committee Says",https://www.nytimes.com/2025/07/10/world/europe/uk-iran-espionage-threats.html
2025-07-10-21-09-56 +0000,bbc,"Children queuing for supplements killed in Israeli strike in Gaza, hospital says",https://www.bbc.com/news/articles/c4gd01g1gxro
2025-07-10-21-05-58 +0000,bbc,Rosenberg: Putin determined to press on despite threat of tougher sanctions,https://www.bbc.com/news/videos/cz9kqe5v379o
2025-07-10-20-34-34 +0000,nyt,Ukrainian Intelligence Officer Is Shot to Death in Kyiv,https://www.nytimes.com/2025/07/10/world/europe/ukraine-intelligence-officer-shooting-sbu.html
2025-07-10-20-22-01 +0000,nyt,US-Brazil Tariffs: What to Know About Trump’s History With Bolsonaro,https://www.nytimes.com/2025/07/10/world/americas/trump-bolsonaro-brazil-tariffs.html
2025-07-10-20-10-28 +0000,nyt,"Targeting Brazil, Trump Tests Legal Limit of His Tariff Powers",https://www.nytimes.com/2025/07/10/us/politics/trump-brazil-tariffs-legal-limit.html
2025-07-10-19-57-35 +0000,nyt,"‘Ne Zha 2,’ Blockbuster Chinese Animated Film, Will Get English Version",https://www.nytimes.com/2025/07/09/movies/ne-zha-2-english-us-theaters.html
2025-07-10-19-54-38 +0000,bbc,Councillor calls man-made global warming a 'hoax',https://www.bbc.com/news/articles/c0j458q00e2o
2025-07-10-19-45-28 +0000,bbc,Watch: Rare shelf cloud seen over Maryland amid severe weather,https://www.bbc.com/news/videos/cwyg93lzqd7o
2025-07-10-19-30-10 +0000,bbc,'I can't drink the water' - life next to a US data centre,https://www.bbc.com/news/articles/cy8gy7lv448o
2025-07-10-19-29-28 +0000,bbc,Watch: The story of Jane Birkin's £7.4m handbag,https://www.bbc.com/news/videos/c24vdnp37d1o
2025-07-10-19-21-49 +0000,nyt,Rubio Tells Top Russian Diplomat of Trump’s Frustration Over Putin’s War,https://www.nytimes.com/2025/07/09/world/asia/rubio-asia-diplomacy-tariffs.html
2025-07-10-18-40-28 +0000,nyt,Russia Bombards Ukraine as U.S. Frustration Mounts,https://www.nytimes.com/2025/07/10/world/europe/ukraine-russia-lavrov-rubio.html
2025-07-10-18-37-50 +0000,nyt,European Union Unveils Rules for Powerful A.I. Systems,https://www.nytimes.com/2025/07/10/business/ai-rules-europe.html
2025-07-10-18-25-16 +0000,bbc,When to book and where to stay: Six ways to save money on your summer holiday,https://www.bbc.com/news/articles/cq6mvn699v9o
2025-07-10-18-22-03 +0000,nyt,"Israel Will Allow More Aid Into Gaza, Officials Say",https://www.nytimes.com/2025/07/10/world/middleeast/israel-gaza-aid.html
2025-07-10-18-19-52 +0000,bbc,Why is Trump targeting Brazil - and will it backfire for Bolsonaro?,https://www.bbc.com/news/articles/crk68drj57mo
2025-07-10-18-00-31 +0000,bbc,"'One in, one out' sounds simple - but the migrant deal could be complicated",https://www.bbc.com/news/articles/c8d60djgqndo
2025-07-10-18-00-07 +0000,nyt,This Jungle Plant Is a Good Landlord to Its Tenant Ants,https://www.nytimes.com/2025/07/10/science/ants-plant-fiji.html
2025-07-10-17-33-17 +0000,bbc,Six things Trump should know about Liberia after he praised leader's 'good English',https://www.bbc.com/news/articles/c5y72w17vpwo
2025-07-10-17-17-07 +0000,nyt,UK Braces for Record Temperatures as Third Heat Wave Spreads,https://www.nytimes.com/2025/07/10/weather/uk-heat-wave.html
2025-07-10-16-52-48 +0000,bbc,Investigation into bans for Grenfell firms paused,https://www.bbc.com/news/articles/cq537ey5ggjo
2025-07-10-16-43-05 +0000,bbc,"UK faces rising and unpredictable threat from Iran, report warns",https://www.bbc.com/news/articles/c98wjzj4jlpo
2025-07-10-16-38-20 +0000,bbc,Original Birkin bag shatters record with £7m sale,https://www.bbc.com/news/articles/cly8zvexp42o
2025-07-10-16-27-08 +0000,nyt,"England’s Sycamore Gap Tree, Felled by Vandals, Stands Again as Art",https://www.nytimes.com/2025/07/10/world/europe/sycamore-gap-tree-memorial.html
2025-07-10-16-25-50 +0000,nyt,La Scala Warns Opera Patrons: No Flip-Flops or Tank Tops Allowed,https://www.nytimes.com/2025/07/10/arts/la-scala-opera-dress-code.html
2025-07-10-16-08-00 +0000,wsj,"Businesses hoping for clarity on where Trump tariffs land will likely have to wait a bit longer. For now, here’s where things stand.",https://www.wsj.com/economy/trade/trump-tariffs-countries-goods-explained-b9878e1a
2025-07-10-15-36-13 +0000,bbc,Emergency crews rescue 31 after Los Angeles tunnel collapse,https://www.bbc.com/news/videos/clynx3qzx3xo
2025-07-10-15-12-26 +0000,nyt,How El Salvador Is Reaping Rewards From Trump’s Deportation Agenda,https://www.nytimes.com/2025/07/10/world/americas/trump-migrants-el-salvador-bukele.html
2025-07-10-14-42-38 +0000,nyt,Trump Seems to Be Warming to What Europe Wants for Ukraine: New Russia Sanctions,https://www.nytimes.com/2025/07/10/world/europe/trump-ukraine-russia-europe.html
2025-07-10-14-38-00 +0000,bbc,The Briefing Room,https://www.bbc.co.uk/sounds/play/m002fljj
2025-07-10-14-13-08 +0000,nyt,"As Israel and Ukraine Advance Drone Warfare, U.S. Sees Its Own Vulnerabilities",https://www.nytimes.com/2025/07/10/us/politics/us-military-drone-technology.html
2025-07-10-14-13-03 +0000,bbc,Ex-Tory chairman Jake Berry defects to Reform UK,https://www.bbc.com/news/articles/cx24lll3n99o
2025-07-10-14-08-56 +0000,bbc,Lara said I should have broken his record - Mulder,https://www.bbc.com/sport/cricket/articles/cn0zelr9kjzo
2025-07-10-14-05-42 +0000,bbc,Ferrero to take over US breakfast cereal giant Kellogg,https://www.bbc.com/news/articles/c3d1m2kjk93o
2025-07-10-13-48-19 +0000,bbc,"It's too easy to claim benefits in UK, Badenoch says",https://www.bbc.com/news/articles/c80p1gdvyggo
2025-07-10-13-42-24 +0000,bbc,Four arrested in connection with M&S and Co-op cyber-attacks,https://www.bbc.com/news/articles/cwykgrv374eo
2025-07-10-13-37-25 +0000,bbc,Cost of living payment brought forward for 2025,https://www.bbc.com/news/articles/clymgyvm0edo
2025-07-10-13-01-26 +0000,bbc,EU chief von der Leyen survives rare confidence vote,https://www.bbc.com/news/articles/cm2zym677j2o
2025-07-10-12-53-00 +0000,wsj,U.S. Jobless Claims Fell Last Week,https://www.wsj.com/economy/jobs/u-s-jobless-claims-fell-last-week-fb0df0b3
2025-07-10-12-50-49 +0000,nyt,K-Pop Singer Taeil Sentenced to 3½-Years in Rape of Tourist,https://www.nytimes.com/2025/07/10/world/asia/kpop-taeil-sentenced-sex-crime.html
2025-07-10-12-35-57 +0000,bbc,US government to invest in rare earths production,https://www.bbc.com/news/articles/c3r91rngq2do
2025-07-10-12-29-10 +0000,nyt,"Maya Ruler’s Tomb Is Unearthed in Belize, With Clues to His Ancient World",https://www.nytimes.com/2025/07/10/world/americas/maya-tomb-caracol-belize.html
2025-07-10-12-20-09 +0000,nyt,A British Surgeon Shares What She Saw in Gaza’s Hospitals,https://www.nytimes.com/2025/07/09/world/middleeast/gaza-hospitals-uk-surgeon-israel-attacks.html
2025-07-10-12-18-58 +0000,nyt,The Calgary Stampede Captures Canada’s Western Spirit,https://www.nytimes.com/2025/07/10/world/canada/calgary-stampede-rodeo.html
2025-07-10-12-04-11 +0000,nyt,"Trump Pledges 50% Tariffs Against Brazil, Citing ‘Witch Hunt’ Against Bolsonaro",https://www.nytimes.com/2025/07/09/world/americas/brazil-trump-bolsonaro-lula-coup-tariff.html
2025-07-10-11-57-03 +0000,bbc,Macron jokes about Larry the cat with Starmer and Reeves,https://www.bbc.com/news/videos/cy4yg47jkrjo
2025-07-10-11-30-07 +0000,bbc,Brazil vows to match US tariffs after Trump threatens 50% levy,https://www.bbc.com/news/articles/c62dvyv60z7o
2025-07-10-11-30-00 +0000,bbc,The Bottom Line,https://www.bbc.co.uk/sounds/play/m002flj2
2025-07-10-11-26-04 +0000,bbc,"Open up places with air-con to help in heatwave, say Lib Dems",https://www.bbc.com/news/articles/c20r53ex631o
2025-07-10-11-18-59 +0000,nyt,Denmark Aims to Use Copyright Law to Protect People From Deepfakes,https://www.nytimes.com/2025/07/10/world/europe/denmark-deepfake-copyright-ai-law.html
2025-07-10-11-14-00 +0000,wsj,Irish Factory Output Rebounds as Exports to U.S. Rise,https://www.wsj.com/economy/irish-factory-output-rebounds-as-exports-to-u-s-rise-e2549d64
2025-07-10-11-09-28 +0000,bbc,Back-to-back floods in New Mexico and Texas with very different outcomes,https://www.bbc.com/news/articles/c5y022wp009o
2025-07-10-10-35-13 +0000,bbc,Royal Mail to scrap second-class post on Saturdays,https://www.bbc.com/news/articles/c36x8k2612ko
2025-07-10-10-31-09 +0000,bbc,Semenya's right to a fair hearing violated - ECHR,https://www.bbc.com/sport/olympics/articles/c7vr04v3vpdo
2025-07-10-10-14-50 +0000,nyt,Southern China and Hong Kong Brace for Floods and Fierce Winds from Danas,https://www.nytimes.com/2025/07/10/world/asia/typhoon-danas-rain-flooding-china-hong-kong.html
2025-07-10-10-06-57 +0000,bbc,South Africans fear spike in HIV infections as US aid cuts bite,https://www.bbc.com/news/articles/ce83r14vlnpo
